Time,Precipitation
1948.497267759563,0.0
1948.530054644809,0.44
1948.53825136612,0.23
1948.551912568306,0.41
1948.554644808743,0.59
1948.55737704918,0.18
1948.562841530055,0.16
1948.565573770492,0.05
1948.57650273224,0.1
1948.581967213115,0.0
1948.590163934426,0.5700000000000001
1948.609289617486,0.73
1948.628415300547,0.0
1948.661202185792,0.4
1948.666666666667,0.0
1948.680327868852,0.06
1948.685792349727,0.16
1948.718579234973,0.37
1948.72131147541,0.41
1948.743169398907,0.54
1948.745901639344,0.1
1948.748633879781,0.0
1948.765027322404,0.23
1948.767759562842,0.15
1948.775956284153,0.16
1948.789617486339,0.18
1948.792349726776,0.03
1948.827868852459,0.02
1948.830601092896,0.2
1948.833333333333,0.0
1948.838797814208,0.9
1948.844262295082,1.12
1948.85519125683,0.63
1948.857923497268,0.08
1948.863387978142,0.08
1948.866120218579,0.1
1948.874316939891,0.53
1948.882513661202,0.71
1948.901639344262,0.07000000000000001
1948.915300546448,0.0
1948.926229508197,0.15
1948.945355191257,0.3
1948.948087431694,0.02
1948.950819672131,0.24
1948.953551912568,0.98
1948.956284153006,0.03
1948.96174863388,0.02
1948.964480874317,0.05
1948.967213114754,0.06
1948.969945355191,0.04
1948.989071038251,0.8200000000000001
1948.991803278689,0.41
1949.0,0.0
1949.008219178082,0.0
1949.01095890411,1.13
1949.024657534247,0.15
1949.027397260274,0.03
1949.038356164383,0.1
1949.041095890411,0.07000000000000001
1949.046575342466,1.55
1949.060273972603,0.27
1949.06301369863,0.03
1949.068493150685,0.2
1949.071232876712,0.63
1949.07397260274,0.14
1949.082191780822,0.02
1949.084931506849,0.0
1949.090410958904,0.0
1949.093150684932,0.13
1949.098630136986,0.13
1949.115068493151,0.02
1949.117808219178,0.2
1949.120547945206,1.67
1949.123287671233,0.38
1949.139726027397,0.21
1949.142465753425,0.02
1949.147945205479,0.35
1949.156164383562,0.08
1949.158904109589,0.02
1949.161643835616,0.0
1949.180821917808,0.11
1949.183561643836,0.1
1949.202739726027,0.07000000000000001
1949.216438356164,0.03
1949.219178082192,0.59
1949.227397260274,0.05
1949.230136986301,0.37
1949.232876712329,0.02
1949.241095890411,0.07000000000000001
1949.243835616438,0.32
1949.246575342466,0.0
1949.260273972603,0.0
1949.26301369863,0.0
1949.282191780822,0.6
1949.284931506849,0.15
1949.287671232877,0.01
1949.290410958904,0.42
1949.293150684932,0.03
1949.304109589041,0.21
1949.306849315069,0.04
1949.315068493151,0.63
1949.317808219178,0.02
1949.328767123288,0.38
1949.367123287671,0.16
1949.369863013699,0.03
1949.375342465753,0.34
1949.378082191781,1.63
1949.380821917808,0.24
1949.383561643836,0.49
1949.386301369863,0.8100000000000001
1949.38904109589,0.08
1949.391780821918,0.01
1949.394520547945,0.01
1949.4,0.14
1949.413698630137,0.0
1949.419178082192,0.26
1949.421917808219,0.02
1949.443835616438,0.02
1949.446575342466,0.4
1949.449315068493,0.35
1949.452054794521,0.97
1949.454794520548,0.68
1949.457534246575,0.13
1949.468493150685,0.2
1949.479452054795,0.41
1949.482191780822,0.37
1949.487671232877,0.09
1949.490410958904,0.04
1949.495890410959,0.0
1949.515068493151,0.27
1949.517808219178,0.76
1949.545205479452,0.01
1949.547945205479,0.05
1949.550684931507,0.8100000000000001
