Time,Precipitation
1948.497267759563,0.0
1948.505464480874,0.14
1948.508196721311,0.02
1948.53825136612,0.09
1948.540983606557,0.08
1948.546448087432,0.1
1948.549180327869,0.0
1948.551912568306,0.79
1948.55737704918,0.5600000000000001
1948.57650273224,0.02
1948.581967213115,0.0
1948.590163934426,0.35
1948.609289617486,0.25
1948.625683060109,0.0
1948.628415300547,0.0
1948.666666666667,0.0
1948.672131147541,0.19
1948.680327868852,1.34
1948.685792349727,0.2
1948.715846994535,0.22
1948.718579234973,0.04
1948.72131147541,0.22
1948.724043715847,1.0
1948.743169398907,0.02
1948.745901639344,0.05
1948.748633879781,0.0
1948.75956284153,0.03
1948.765027322404,0.05
1948.770491803279,0.01
1948.773224043716,0.33
1948.775956284153,0.41
1948.789617486339,1.45
1948.792349726776,0.37
1948.827868852459,0.04
1948.830601092896,0.34
1948.833333333333,0.0
1948.83606557377,0.11
1948.838797814208,0.9400000000000001
1948.844262295082,2.38
1948.85519125683,0.41
1948.857923497268,0.13
1948.863387978142,0.12
1948.866120218579,0.12
1948.874316939891,0.49
1948.879781420765,0.33
1948.882513661202,0.8200000000000001
1948.901639344262,0.5700000000000001
1948.907103825137,0.35
1948.915300546448,0.0
1948.926229508197,0.1
1948.937158469945,0.03
1948.945355191257,0.38
1948.948087431694,0.01
1948.950819672131,0.4
1948.953551912568,0.25
1948.96174863388,0.22
1948.964480874317,0.02
1948.989071038251,0.67
1948.991803278689,0.66
1949.0,0.0
1949.008219178082,3.26
1949.01095890411,0.75
1949.024657534247,0.36
1949.027397260274,0.07000000000000001
1949.032876712329,0.2
1949.035616438356,0.02
1949.038356164383,0.05
1949.041095890411,0.35
1949.046575342466,1.38
1949.054794520548,0.1
1949.060273972603,0.45
1949.06301369863,0.09
1949.065753424657,0.07000000000000001
1949.068493150685,0.4
1949.071232876712,0.97
1949.082191780822,0.17
1949.084931506849,0.0
1949.090410958904,0.06
1949.093150684932,0.04
1949.117808219178,0.11
1949.120547945206,1.15
1949.123287671233,0.61
1949.142465753425,0.39
1949.147945205479,0.23
1949.156164383562,0.06
1949.161643835616,0.0
1949.180821917808,0.01
1949.183561643836,0.27
1949.186301369863,0.53
1949.205479452055,0.05
1949.219178082192,0.47
1949.230136986301,2.55
1949.241095890411,0.02
1949.243835616438,0.11
1949.246575342466,0.14
1949.257534246575,0.05
1949.271232876712,0.11
1949.27397260274,0.02
1949.276712328767,0.03
1949.282191780822,0.17
1949.284931506849,0.18
1949.287671232877,0.02
1949.290410958904,0.1
1949.304109589041,0.11
1949.306849315069,0.16
1949.315068493151,0.68
1949.317808219178,0.02
1949.32602739726,0.03
1949.328767123288,0.08
1949.350684931507,0.16
1949.364383561644,1.24
1949.367123287671,0.09
1949.369863013699,0.04
1949.378082191781,0.15
1949.383561643836,0.02
1949.386301369863,0.53
1949.38904109589,0.08
1949.391780821918,0.06
1949.413698630137,0.0
1949.427397260274,0.05
1949.438356164384,0.59
1949.443835616438,0.06
1949.446575342466,0.13
1949.449315068493,0.03
1949.452054794521,1.22
1949.454794520548,1.32
1949.468493150685,0.27
1949.476712328767,0.21
1949.482191780822,0.93
1949.484931506849,0.02
1949.493150684932,0.07000000000000001
1949.495890410959,0.0
1949.506849315068,0.32
1949.517808219178,0.18
1949.547945205479,0.47
1949.550684931507,0.44
1949.556164383562,0.21
1949.564383561644,0.19
1949.572602739726,0.02
1949.575342465753,0.42
1949.580821917808,0.0
1949.61095890411,0.1
1949.652054794521,0.63
1949.654794520548,1.09
1949.660273972603,0.53
1949.66301369863,0.42
1949.665753424658,0.0
1949.67397260274,1.96
1949.676712328767,0.37
1949.682191780822,0.02
1949.695890410959,0.15
1949.704109589041,0.17
1949.709589041096,0.0
1949.712328767123,0.7000000000000001
1949.720547945205,0.07000000000000001
1949.723287671233,0.05
1949.73698630137,0.7000000000000001
1949.747945205479,0.0
1949.753424657534,0.6900000000000001
1949.756164383562,0.05
1949.758904109589,0.12
1949.761643835616,0.37
1949.775342465754,0.05
1949.778082191781,0.41
1949.78904109589,0.05
1949.791780821918,0.3
1949.802739726027,1.54
1949.805479452055,0.06
1949.832876712329,0.0
1949.835616438356,0.03
1949.865753424657,0.45
1949.868493150685,0.06
1949.876712328767,0.09
1949.895890410959,0.09
1949.915068493151,0.0
1949.923287671233,0.13
1949.928767123288,0.06
1949.939726027397,0.18
1949.942465753425,0.59
1949.945205479452,0.33
1949.958904109589,0.08
1949.961643835617,0.42
1949.967123287671,0.02
1949.969863013699,0.43
1949.972602739726,0.18
1949.983561643836,0.71
1949.986301369863,0.07000000000000001
1950.0,0.0
1950.002739726027,0.58
1950.005479452055,1.96
1950.008219178082,0.89
1950.01095890411,0.18
1950.013698630137,0.65
1950.016438356164,0.14
1950.021917808219,0.08
1950.024657534247,0.9500000000000001
1950.032876712329,0.6
1950.038356164383,1.43
1950.060273972603,0.55
1950.06301369863,0.4
1950.065753424657,0.6900000000000001
1950.068493150685,1.22
1950.07397260274,0.01
1950.076712328767,0.05
1950.079452054795,0.15
1950.082191780822,0.07000000000000001
1950.084931506849,0.12
1950.104109589041,0.55
1950.115068493151,0.84
1950.117808219178,1.65
1950.120547945206,0.73
1950.131506849315,0.16
1950.139726027397,0.68
1950.142465753425,0.08
1950.150684931507,0.1
1950.158904109589,0.16
1950.161643835616,0.0
1950.178082191781,0.05
1950.180821917808,0.05
1950.18904109589,0.13
1950.191780821918,0.17
1950.194520547945,0.12
1950.21095890411,0.13
1950.213698630137,0.6
1950.216438356164,0.02
1950.219178082192,0.03
1950.232876712329,1.65
1950.243835616438,0.05
1950.246575342466,0.05
1950.249315068493,0.13
1950.252054794521,0.29
1950.254794520548,1.04
1950.268493150685,0.03
1950.271232876712,0.28
1950.27397260274,0.05
1950.293150684932,0.1
1950.306849315069,0.4
1950.312328767123,0.25
1950.320547945206,0.07000000000000001
1950.323287671233,0.68
1950.32602739726,0.68
1950.328767123288,0.0
1950.350684931507,0.32
1950.353424657534,0.5700000000000001
1950.367123287671,0.05
1950.383561643836,0.41
1950.38904109589,0.32
1950.391780821918,0.98
1950.402739726027,0.06
1950.408219178082,0.61
1950.413698630137,0.0
1950.419178082192,1.12
1950.435616438356,0.9400000000000001
1950.438356164384,0.5600000000000001
1950.446575342466,0.25
1950.452054794521,1.2
1950.454794520548,0.59
1950.460273972603,0.18
1950.46301369863,0.17
1950.476712328767,1.0
1950.493150684932,0.04
1950.495890410959,0.0
1950.498630136986,0.48
1950.501369863014,0.91
1950.52602739726,0.1
1950.528767123288,0.04
1950.539726027397,0.35
1950.564383561644,0.05
1950.569863013699,0.25
1950.580821917808,0.0
1950.602739726027,0.41
1950.605479452055,0.11
1950.608219178082,0.52
1950.619178082192,0.29
1950.624657534247,0.1
1950.627397260274,1.13
1950.654794520548,1.0
1950.660273972603,0.18
1950.66301369863,0.31
1950.665753424658,0.0
1950.668493150685,0.59
1950.684931506849,0.53
1950.687671232877,0.1
1950.690410958904,0.08
1950.693150684931,0.09
1950.715068493151,0.08
1950.717808219178,2.19
1950.720547945205,1.68
1950.747945205479,0.0
1950.753424657534,0.05
1950.767123287671,0.8200000000000001
1950.816438356164,0.06
1950.832876712329,0.0
1950.838356164384,0.22
1950.841095890411,0.26
1950.849315068493,1.01
1950.852054794521,0.68
1950.854794520548,0.5
1950.871232876712,0.15
1950.882191780822,1.57
1950.884931506849,1.06
1950.890410958904,0.05
1950.893150684931,0.07000000000000001
1950.895890410959,0.02
1950.898630136986,0.16
1950.901369863014,0.3
1950.904109589041,0.06
1950.906849315068,0.02
1950.915068493151,0.02
1950.917808219178,0.4
1950.920547945205,0.49
1950.928767123288,0.6
1950.931506849315,0.42
1950.93698630137,0.04
1950.939726027397,0.05
1950.950684931507,0.02
1950.953424657534,0.07000000000000001
1950.964383561644,0.03
1950.967123287671,0.01
1950.980821917808,0.03
1951.0,0.0
1951.002739726027,0.55
1951.005479452055,0.42
1951.013698630137,0.15
1951.016438356164,0.15
1951.024657534247,0.4
1951.027397260274,0.01
1951.030136986301,0.12
1951.035616438356,1.45
1951.060273972603,0.04
1951.071232876712,0.01
1951.07397260274,0.05
1951.079452054795,0.04
1951.082191780822,0.37
1951.084931506849,0.27
1951.098630136986,0.0
1951.104109589041,0.32
1951.117808219178,0.13
1951.123287671233,0.05
1951.12602739726,0.38
1951.128767123288,0.05
1951.131506849315,0.11
1951.13698630137,1.47
1951.139726027397,0.19
1951.153424657534,0.11
1951.158904109589,0.35
1951.161643835616,0.0
1951.164383561644,0.05
1951.167123287671,0.04
1951.191780821918,0.23
1951.194520547945,0.59
1951.197260273973,0.08
1951.2,0.15
1951.208219178082,0.27
1951.21095890411,0.54
1951.213698630137,0.06
1951.216438356164,0.1
1951.221917808219,0.1
1951.232876712329,0.01
