Time,Precipitation
1948.497267759563,0.0
1948.521857923497,0.09
1948.535519125683,0.17
1948.540983606557,0.3
1948.549180327869,0.09
1948.551912568306,0.5
1948.554644808743,0.43
1948.562841530055,0.27
1948.565573770492,0.03
1948.568306010929,2.06
1948.581967213115,0.0
1948.590163934426,0.2
1948.606557377049,0.1
1948.609289617486,0.28
1948.614754098361,1.34
1948.625683060109,0.44
1948.666666666667,0.0
1948.677595628415,0.31
1948.680327868852,0.23
1948.685792349727,0.19
1948.718579234973,2.02
1948.72131147541,0.03
1948.74043715847,0.14
1948.743169398907,0.51
1948.748633879781,0.0
1948.765027322404,0.22
1948.767759562842,0.04
1948.770491803279,0.04
1948.773224043716,0.77
1948.775956284153,0.47
1948.789617486339,1.16
1948.792349726776,0.02
1948.803278688525,0.1
1948.827868852459,0.0
1948.830601092896,0.05
1948.833333333333,0.0
1948.83606557377,0.4
1948.838797814208,0.3
1948.844262295082,1.35
1948.85519125683,0.55
1948.857923497268,0.02
1948.863387978142,0.15
1948.866120218579,0.08
1948.874316939891,0.26
1948.879781420765,0.16
1948.882513661202,0.09
1948.901639344262,0.15
1948.915300546448,0.0
1948.926229508197,0.22
1948.945355191257,0.19
1948.950819672131,0.32
1948.953551912568,0.63
1948.96174863388,0.24
1948.964480874317,0.03
1948.989071038251,1.25
1948.991803278689,0.15
1949.0,0.0
1949.005479452055,0.1
1949.008219178082,2.37
1949.01095890411,0.18
1949.021917808219,0.05
1949.024657534247,0.45
1949.027397260274,0.34
1949.038356164383,0.15
1949.041095890411,0.27
1949.046575342466,2.11
1949.060273972603,0.44
1949.065753424657,0.11
1949.068493150685,0.29
1949.071232876712,0.8200000000000001
1949.082191780822,0.05
1949.084931506849,0.0
1949.090410958904,0.04
1949.093150684932,0.02
1949.098630136986,0.14
1949.117808219178,0.07000000000000001
1949.120547945206,1.79
1949.123287671233,0.23
1949.139726027397,0.05
1949.142465753425,0.05
1949.147945205479,0.17
1949.156164383562,0.08
1949.161643835616,0.0
1949.180821917808,0.0
1949.183561643836,0.17
1949.186301369863,0.12
1949.216438356164,0.1
1949.219178082192,0.21
1949.230136986301,1.14
1949.232876712329,0.02
1949.241095890411,0.41
1949.243835616438,0.03
1949.246575342466,0.04
1949.271232876712,0.05
1949.282191780822,0.07000000000000001
1949.284931506849,0.42
1949.290410958904,0.15
1949.304109589041,0.27
1949.306849315069,0.08
1949.315068493151,0.46
1949.32602739726,0.02
1949.328767123288,0.08
1949.350684931507,0.05
1949.358904109589,0.1
1949.364383561644,0.0
1949.369863013699,0.0
1949.378082191781,0.55
1949.380821917808,0.05
1949.383561643836,0.33
1949.386301369863,0.29
1949.38904109589,0.3
1949.394520547945,0.22
1949.397260273973,0.01
1949.413698630137,0.0
1949.438356164384,0.99
1949.443835616438,0.04
1949.446575342466,0.49
1949.449315068493,0.18
1949.452054794521,0.37
1949.454794520548,0.1
1949.468493150685,0.05
1949.482191780822,0.37
1949.495890410959,0.4
1949.512328767123,0.17
1949.515068493151,0.45
1949.517808219178,0.77
1949.550684931507,0.03
1949.553424657534,0.5700000000000001
1949.556164383562,0.06
1949.564383561644,0.34
1949.572602739726,0.06
1949.575342465753,1.4
1949.580821917808,0.0
1949.583561643836,0.01
1949.586301369863,0.04
1949.608219178082,0.24
1949.61095890411,0.21
1949.621917808219,0.04
1949.624657534247,0.15
1949.652054794521,0.26
1949.66301369863,0.04
1949.665753424658,0.0
1949.67397260274,0.23
1949.682191780822,0.38
1949.695890410959,0.31
1949.698630136986,0.04
1949.709589041096,0.18
1949.712328767123,0.78
1949.73698630137,0.02
1949.747945205479,0.0
1949.753424657534,1.67
1949.756164383562,0.03
1949.758904109589,0.8200000000000001
1949.761643835616,0.9
1949.775342465754,2.71
1949.778082191781,0.14
1949.791780821918,0.05
1949.8,0.18
1949.802739726027,0.37
1949.805479452055,0.06
1949.832876712329,0.0
1949.86301369863,1.37
1949.865753424657,0.4
1949.876712328767,0.06
1949.895890410959,0.0
1949.915068493151,0.0
1949.920547945205,0.03
1949.923287671233,0.05
1949.928767123288,0.05
1949.93698630137,0.02
1949.939726027397,0.51
1949.942465753425,0.8300000000000001
1949.958904109589,0.22
1949.961643835617,0.2
1949.967123287671,0.03
1949.969863013699,1.18
1949.972602739726,0.48
1949.983561643836,0.93
1949.986301369863,0.07000000000000001
1950.0,0.07000000000000001
1950.002739726027,0.42
1950.005479452055,2.95
1950.008219178082,1.15
1950.01095890411,0.0
1950.013698630137,0.76
1950.021917808219,0.36
1950.024657534247,0.5
1950.030136986301,0.09
1950.032876712329,1.2
1950.038356164383,1.12
1950.060273972603,0.0
1950.06301369863,0.37
1950.065753424657,1.47
1950.068493150685,0.24
1950.079452054795,0.04
1950.082191780822,0.02
1950.084931506849,0.0
1950.098630136986,0.03
1950.104109589041,0.72
1950.115068493151,1.13
1950.117808219178,1.02
1950.120547945206,0.37
1950.131506849315,0.11
1950.139726027397,0.5
1950.142465753425,0.1
1950.145205479452,0.04
1950.150684931507,0.0
1950.158904109589,0.0
1950.161643835616,0.0
1950.178082191781,0.11
1950.186301369863,0.09
1950.18904109589,0.26
1950.191780821918,0.55
1950.194520547945,0.05
1950.205479452055,0.0
1950.243835616438,0.0
1950.246575342466,0.0
1950.287671232877,0.0
1950.295890410959,0.22
1950.306849315069,0.84
1950.309589041096,0.21
1950.312328767123,0.23
1950.323287671233,0.5
1950.32602739726,0.17
1950.328767123288,0.0
1950.33698630137,0.15
1950.339726027397,0.15
1950.353424657534,0.08
1950.372602739726,0.05
1950.380821917808,0.05
1950.383561643836,0.15
1950.4,0.26
1950.402739726027,0.55
1950.405479452055,0.75
1950.413698630137,0.0
1950.419178082192,0.9
1950.435616438356,0.0
1950.438356164384,0.91
1950.446575342466,0.52
1950.452054794521,0.14
1950.454794520548,0.71
1950.460273972603,0.76
1950.46301369863,0.45
1950.476712328767,0.8
1950.493150684932,0.05
1950.495890410959,0.0
1950.498630136986,0.66
1950.501369863014,0.76
1950.506849315068,0.05
1950.509589041096,0.02
1950.528767123288,0.25
1950.539726027397,0.38
1950.545205479452,0.66
1950.564383561644,0.34
1950.575342465753,0.12
1950.578082191781,0.12
1950.580821917808,0.0
1950.6,0.01
1950.602739726027,0.35
1950.605479452055,0.07000000000000001
1950.608219178082,0.24
1950.627397260274,0.25
1950.66301369863,3.06
1950.665753424658,0.54
1950.67397260274,0.07000000000000001
1950.687671232877,0.2
1950.693150684931,0.06
1950.715068493151,0.9
1950.717808219178,2.57
1950.720547945205,1.92
1950.734246575342,0.05
1950.73698630137,0.02
1950.747945205479,0.0
1950.753424657534,0.04
1950.764383561644,0.2
1950.767123287671,0.9
1950.769863013699,0.31
1950.816438356164,0.26
1950.832876712329,0.03
1950.838356164384,0.11
1950.841095890411,0.01
1950.849315068493,0.8100000000000001
1950.852054794521,0.59
1950.854794520548,0.1
1950.871232876712,0.61
1950.87397260274,0.02
1950.882191780822,1.41
1950.884931506849,0.63
1950.890410958904,0.05
1950.893150684931,0.12
1950.898630136986,0.13
1950.901369863014,0.43
1950.915068493151,0.01
1950.917808219178,1.06
1950.92602739726,0.01
1950.928767123288,0.68
1950.931506849315,0.03
1950.939726027397,0.02
1950.94794520548,0.0
1950.956164383562,0.05
1950.964383561644,0.07000000000000001
1950.980821917808,0.04
1951.0,0.0
1951.002739726027,1.05
1951.005479452055,0.16
1951.013698630137,0.03
1951.024657534247,0.17
1951.027397260274,0.03
1951.035616438356,0.0
1951.038356164383,0.9400000000000001
1951.071232876712,0.01
1951.07397260274,0.1
1951.079452054795,0.02
1951.082191780822,0.2
1951.084931506849,0.13
1951.098630136986,0.42
1951.104109589041,0.09
1951.112328767123,0.04
1951.115068493151,0.26
1951.117808219178,0.18
1951.123287671233,0.06
1951.12602739726,0.45
1951.128767123288,0.01
1951.131506849315,0.78
1951.13698630137,1.2
1951.139726027397,0.1
1951.153424657534,0.06
1951.158904109589,0.42
1951.161643835616,0.0
1951.164383561644,0.06
1951.167123287671,0.21
1951.186301369863,0.23
1951.18904109589,0.19
1951.191780821918,0.04
1951.194520547945,0.51
1951.197260273973,0.14
1951.205479452055,0.35
1951.208219178082,0.03
1951.213698630137,0.1
1951.216438356164,0.04
1951.227397260274,0.01
1951.235616438356,0.24
1951.238356164384,0.05
1951.241095890411,0.13
1951.246575342466,0.06
1951.260273972603,0.1
1951.26301369863,0.74
1951.265753424658,0.02
1951.268493150685,0.12
1951.271232876712,0.01
1951.27397260274,0.31
1951.276712328767,0.21
1951.279452054795,0.29
1951.282191780822,0.02
1951.293150684932,0.2
1951.301369863014,0.05
1951.312328767123,0.09
1951.320547945206,0.34
1951.323287671233,0.35
1951.328767123288,0.0
1951.331506849315,0.18
1951.334246575342,0.1
1951.339726027397,0.19
1951.342465753425,0.14
1951.350684931507,0.16
1951.353424657534,1.99
1951.356164383562,0.06
1951.386301369863,0.3
1951.397260273973,0.5
1951.4,0.45
1951.402739726027,0.05
1951.41095890411,0.02
1951.413698630137,0.0
1951.416438356164,0.04
1951.419178082192,0.04
1951.421917808219,0.08
1951.430136986301,0.02
1951.432876712329,0.02
1951.443835616438,0.18
1951.446575342466,0.53
1951.47397260274,0.05
1951.476712328767,0.03
1951.482191780822,0.2
1951.484931506849,2.6
1951.487671232877,0.78
1951.493150684932,0.15
1951.495890410959,0.0
1951.515068493151,0.45
1951.517808219178,2.43
1951.523287671233,0.04
1951.539726027397,0.9
1951.567123287671,0.54
1951.580821917808,0.0
1951.594520547945,0.85
1951.6,0.25
1951.602739726027,0.09
1951.632876712329,0.2
1951.646575342466,0.05
1951.649315068493,0.11
1951.652054794521,0.11
1951.657534246575,0.63
1951.665753424658,0.0
1951.676712328767,0.33
1951.690410958904,0.35
1951.695890410959,0.42
1951.698630136986,0.2
1951.701369863014,0.04
1951.723287671233,0.68
1951.734246575342,0.35
1951.747945205479,0.0
1951.761643835616,0.3
1951.764383561644,0.05
1951.805479452055,0.5
1951.808219178082,1.09
1951.819178082192,0.15
1951.832876712329,0.0
1951.843835616438,0.01
1951.846575342466,1.31
1951.849315068493,0.19
1951.860273972603,0.13
1951.86301369863,0.26
1951.865753424657,0.4
1951.890410958904,0.62
1951.893150684931,0.06
1951.915068493151,0.0
1951.920547945205,0.62
1951.923287671233,0.13
1951.92602739726,0.09
1951.934246575343,0.14
1951.942465753425,0.03
1951.950684931507,0.3
1951.961643835617,0.19
1951.964383561644,0.06
1951.969863013699,0.27
1951.972602739726,0.12
1951.978082191781,0.07000000000000001
1951.980821917808,0.75
1952.0,0.03
1952.002732240437,0.15
1952.005464480874,0.06
1952.040983606557,0.23
1952.046448087432,0.03
1952.054644808743,0.15
1952.065573770492,0.19
1952.068306010929,2.14
1952.084699453552,0.48
1952.090163934426,0.53
1952.092896174863,0.13
1952.098360655738,0.2
1952.117486338798,0.05
1952.120218579235,0.01
1952.133879781421,0.06
1952.136612021858,0.11
1952.161202185792,0.15
1952.16393442623,0.0
1952.166666666667,0.07000000000000001
1952.169398907104,0.19
1952.172131147541,0.06
1952.185792349727,0.02
1952.188524590164,0.85
1952.191256830601,0.8200000000000001
1952.193989071038,0.13
1952.196721311475,0.07000000000000001
1952.210382513661,1.04
1952.218579234973,0.5
1952.22131147541,0.24
1952.245901639344,0.26
1952.248633879781,0.0
1952.256830601093,1.25
1952.25956284153,0.12
1952.273224043716,0.25
1952.27868852459,0.79
1952.281420765027,0.68
1952.284153005465,0.08
1952.306010928962,0.19
1952.308743169399,0.5
1952.330601092896,0.0
1952.341530054645,0.31
1952.344262295082,0.04
1952.349726775956,0.01
1952.352459016393,0.44
1952.35519125683,0.02
1952.371584699453,0.15
1952.374316939891,0.09
1952.377049180328,0.02
1952.379781420765,0.13
1952.382513661202,0.37
1952.390710382514,0.2
1952.393442622951,0.99
1952.396174863388,0.32
1952.404371584699,0.12
1952.415300546448,0.0
1952.420765027322,0.18
1952.434426229508,0.2
1952.437158469945,0.05
1952.445355191257,0.8300000000000001
1952.448087431694,0.72
1952.450819672131,0.31
1952.467213114754,0.41
1952.469945355191,0.8300000000000001
1952.472677595629,3.86
1952.486338797814,1.3
1952.497267759563,0.0
1952.502732240437,0.77
1952.516393442623,1.22
1952.53825136612,0.7000000000000001
1952.546448087432,0.03
1952.581967213115,0.0
1952.587431693989,0.03
1952.590163934426,0.18
1952.603825136612,0.05
1952.609289617486,1.11
1952.617486338798,0.85
1952.620218579235,0.65
1952.622950819672,0.21
1952.636612021858,0.32
1952.666666666667,1.15
1952.669398907104,0.06
1952.70218579235,0.37
1952.713114754098,0.7000000000000001
1952.724043715847,0.08
1952.748633879781,0.11
1952.781420765027,0.03
1952.784153005465,0.61
1952.786885245902,0.21
1952.833333333333,0.0
1952.83606557377,0.63
1952.852459016393,0.23
1952.85519125683,0.06
1952.868852459016,0.04
1952.879781420765,0.76
1952.882513661202,0.14
1952.890710382514,0.04
1952.896174863388,0.26
1952.898907103825,0.8300000000000001
1952.909836065574,0.05
1952.915300546448,0.36
1952.918032786885,0.08
1952.92349726776,0.8100000000000001
1952.937158469945,1.11
1952.945355191257,0.04
1952.964480874317,0.06
1952.967213114754,0.27
1952.972677595629,0.03
1952.975409836066,0.04
1953.0,0.0
1953.002739726027,0.21
1953.005479452055,0.09
1953.013698630137,0.05
1953.016438356164,0.03
1953.019178082192,0.36
1953.038356164383,0.35
1953.043835616438,0.2
1953.060273972603,0.73
1953.06301369863,0.07000000000000001
1953.084931506849,0.0
