Time,Precipitation
1948.497267759563,0.0
1948.51912568306,0.15
1948.521857923497,0.28
1948.530054644809,0.21
1948.535519125683,0.97
1948.540983606557,0.15
1948.543715846994,0.05
1948.546448087432,0.06
1948.549180327869,1.54
1948.551912568306,1.42
1948.554644808743,1.22
1948.562841530055,0.05
1948.568306010929,1.12
1948.571038251366,0.5
1948.573770491803,0.03
1948.581967213115,0.0
1948.590163934426,0.1
1948.609289617486,0.1
1948.614754098361,0.03
1948.625683060109,0.22
1948.628415300547,0.37
1948.661202185792,0.02
1948.666666666667,0.0
1948.672131147541,0.28
1948.677595628415,0.8100000000000001
1948.680327868852,0.4
1948.685792349727,0.1
1948.72131147541,0.12
1948.74043715847,0.25
1948.743169398907,0.04
1948.745901639344,0.2
1948.748633879781,0.0
1948.765027322404,0.22
1948.775956284153,0.17
1948.789617486339,1.11
1948.792349726776,0.45
1948.803278688525,0.06
1948.806010928962,0.09
1948.827868852459,0.13
1948.830601092896,0.6
1948.833333333333,0.0
1948.83606557377,0.46
1948.838797814208,0.31
1948.844262295082,2.13
1948.85519125683,0.7000000000000001
1948.857923497268,0.07000000000000001
1948.863387978142,0.05
1948.874316939891,0.5600000000000001
1948.879781420765,0.6
1948.882513661202,0.16
1948.901639344262,0.62
1948.907103825137,0.36
1948.915300546448,0.0
1948.926229508197,0.31
1948.950819672131,2.08
1948.953551912568,1.11
1948.96174863388,0.14
1948.978142076503,0.53
1948.989071038251,0.91
1948.991803278689,0.21
1949.0,0.0
1949.005479452055,0.34
1949.008219178082,2.62
1949.01095890411,0.96
1949.024657534247,0.48
1949.027397260274,0.03
1949.038356164383,0.05
1949.041095890411,0.8
1949.046575342466,1.13
1949.054794520548,0.15
1949.060273972603,1.17
1949.06301369863,3.39
1949.065753424657,0.23
1949.068493150685,0.31
1949.071232876712,0.9500000000000001
1949.079452054795,0.01
1949.082191780822,0.17
1949.084931506849,0.0
1949.090410958904,0.16
1949.093150684932,0.01
1949.117808219178,0.42
1949.120547945206,1.24
1949.123287671233,1.15
1949.139726027397,0.02
1949.142465753425,0.15
1949.147945205479,0.07000000000000001
1949.156164383562,0.08
1949.161643835616,0.0
1949.169863013699,0.11
1949.172602739726,0.47
1949.180821917808,0.15
1949.183561643836,0.44
1949.186301369863,1.31
1949.2,0.05
1949.205479452055,0.33
1949.208219178082,0.05
1949.219178082192,0.05
1949.227397260274,0.41
1949.230136986301,2.85
1949.232876712329,0.03
1949.241095890411,0.6
1949.243835616438,0.03
1949.246575342466,0.04
1949.257534246575,0.05
1949.271232876712,0.08
1949.27397260274,0.05
1949.276712328767,0.02
1949.282191780822,0.07000000000000001
1949.284931506849,0.1
1949.287671232877,0.03
1949.290410958904,0.07000000000000001
1949.304109589041,0.13
1949.306849315069,0.02
1949.315068493151,0.25
1949.317808219178,0.2
1949.32602739726,0.06
1949.328767123288,0.02
1949.350684931507,0.7000000000000001
1949.353424657534,0.92
1949.367123287671,0.09
1949.369863013699,0.04
1949.375342465753,0.03
1949.383561643836,0.3
1949.38904109589,0.07000000000000001
1949.394520547945,0.12
1949.402739726027,0.02
1949.413698630137,0.0
1949.438356164384,0.08
1949.441095890411,3.25
1949.443835616438,0.25
1949.446575342466,0.05
1949.452054794521,0.63
1949.454794520548,0.17
1949.457534246575,0.22
1949.465753424658,0.05
1949.468493150685,0.04
1949.476712328767,1.33
1949.482191780822,0.3
1949.484931506849,0.02
1949.495890410959,0.0
