Time,Precipitation
1948.497267759563,0.0
1948.521857923497,0.32
1948.527322404371,0.3
1948.530054644809,1.16
1948.532786885246,0.05
1948.551912568306,0.35
1948.554644808743,1.05
1948.562841530055,1.07
1948.581967213115,0.0
1948.666666666667,0.0
1948.715846994535,0.0
1948.718579234973,0.77
1948.72131147541,0.46
1948.724043715847,0.02
1948.74043715847,0.0
1948.745901639344,0.0
1948.748633879781,0.0
1948.770491803279,0.0
1948.789617486339,0.16
1948.827868852459,0.06
1948.833333333333,0.0
1948.83606557377,0.03
1948.838797814208,0.53
1948.844262295082,0.72
1948.85519125683,0.46
1948.863387978142,0.18
1948.866120218579,0.21
1948.874316939891,0.15
1948.879781420765,0.1
1948.882513661202,0.13
1948.915300546448,0.0
1948.948087431694,0.0
1948.950819672131,0.41
1948.953551912568,0.8
1948.96174863388,0.3
1948.964480874317,0.1
1948.989071038251,0.0
1948.991803278689,1.52
1949.0,0.0
1949.071232876712,0.0
1949.082191780822,0.05
1949.084931506849,0.0
1949.090410958904,0.38
1949.098630136986,0.04
1949.115068493151,0.02
1949.117808219178,0.06
1949.120547945206,1.48
1949.123287671233,0.08
1949.139726027397,0.3
1949.142465753425,0.07000000000000001
1949.147945205479,0.16
1949.156164383562,0.09
1949.161643835616,0.0
1949.180821917808,0.23
1949.183561643836,0.08
1949.2,0.05
1949.202739726027,0.1
1949.216438356164,0.03
1949.219178082192,0.11
1949.230136986301,0.73
1949.241095890411,0.29
1949.243835616438,0.16
1949.246575342466,0.0
1949.26301369863,0.01
1949.271232876712,0.07000000000000001
1949.27397260274,0.02
1949.282191780822,0.33
1949.284931506849,0.07000000000000001
1949.290410958904,0.33
1949.293150684932,0.02
1949.304109589041,0.14
1949.306849315069,0.02
1949.312328767123,0.03
1949.315068493151,0.0
1949.32602739726,0.0
1949.328767123288,0.0
1949.41095890411,0.0
1949.413698630137,0.0
1949.493150684932,0.0
1949.495890410959,0.0
1949.578082191781,0.0
1949.580821917808,0.0
1949.61095890411,0.0
1949.613698630137,0.3
1949.654794520548,0.04
1949.660273972603,0.08
1949.66301369863,0.2
1949.665753424658,0.0
1949.67397260274,1.96
1949.682191780822,0.04
1949.695890410959,0.09
1949.698630136986,0.28
1949.709589041096,0.02
1949.712328767123,0.89
1949.720547945205,0.1
1949.73698630137,0.03
1949.747945205479,0.0
1949.750684931507,0.6
1949.753424657534,0.45
1949.758904109589,0.21
1949.761643835616,0.8100000000000001
1949.764383561644,0.02
1949.772602739726,0.2
1949.775342465754,1.84
1949.778082191781,0.03
1949.8,0.22
1949.802739726027,0.34
1949.805479452055,0.01
1949.832876712329,0.0
1949.86301369863,0.73
1949.865753424657,0.1
1949.868493150685,0.12
1949.871232876712,0.01
1949.876712328767,0.15
1949.895890410959,0.0
1949.898630136986,0.0
1949.915068493151,0.0
1949.920547945205,0.18
1949.928767123288,0.01
1949.93698630137,0.01
1949.939726027397,0.09
1949.942465753425,0.47
1949.958904109589,0.32
1949.961643835617,0.18
1949.967123287671,0.48
1949.969863013699,2.18
1949.972602739726,0.22
1949.975342465753,0.0
1949.997260273973,0.0
1950.0,0.0
1950.016438356164,0.0
1950.021917808219,0.28
1950.024657534247,0.1
1950.030136986301,0.03
1950.032876712329,0.9
1950.038356164383,0.8300000000000001
1950.060273972603,0.53
1950.06301369863,1.23
1950.065753424657,0.8
1950.068493150685,0.02
1950.076712328767,0.05
1950.079452054795,0.16
1950.084931506849,0.0
1950.087671232877,0.04
1950.104109589041,0.77
1950.106849315069,0.03
1950.115068493151,0.35
1950.117808219178,0.9500000000000001
1950.120547945206,0.53
1950.131506849315,0.21
1950.139726027397,0.33
1950.142465753425,0.21
1950.145205479452,0.14
1950.147945205479,0.23
1950.150684931507,0.1
1950.156164383562,0.01
1950.158904109589,0.37
1950.161643835616,0.0
1950.186301369863,0.06
1950.18904109589,0.26
1950.191780821918,0.22
1950.205479452055,0.13
