Time,Precipitation
1971.580821917808,0.0
1971.66301369863,0.0
1971.665753424658,0.0
1971.745205479452,0.0
1971.747945205479,0.0
1971.753424657534,0.05
1971.780821917808,0.04
1971.786301369863,0.98
1971.805479452055,0.85
1971.81095890411,0.25
1971.832876712329,0.0
1971.835616438356,0.0
1971.895890410959,0.0
1971.901369863014,0.15
1971.904109589041,0.15
1971.906849315068,0.25
1971.909589041096,0.03
1971.915068493151,0.0
1971.92602739726,0.04
1971.928767123288,0.35
1971.931506849315,0.42
1971.93698630137,0.23
1971.939726027397,0.24
1971.950684931507,0.07000000000000001
1971.953424657534,0.65
1971.964383561644,0.45
1971.967123287671,0.07000000000000001
1971.98904109589,0.13
1971.994520547945,0.4
1972.0,0.09
1972.002732240437,0.08
1972.005464480874,0.11
1972.008196721311,0.77
1972.01912568306,0.0
1972.024590163934,0.0
1972.046448087432,0.1
1972.049180327869,0.25
1972.051912568306,0.07000000000000001
1972.071038251366,0.3
1972.084699453552,0.0
1972.087431693989,0.02
1972.090163934426,0.27
1972.098360655738,0.39
1972.103825136612,0.02
1972.114754098361,0.0
1972.120218579235,0.0
1972.122950819672,0.07000000000000001
1972.128415300547,0.02
1972.14480874317,1.89
1972.147540983607,0.72
1972.150273224044,1.15
1972.16393442623,0.37
1972.166666666667,0.8100000000000001
1972.172131147541,0.06
1972.180327868852,0.36
1972.196721311475,0.34
1972.20218579235,0.8300000000000001
1972.204918032787,0.64
1972.210382513661,0.0
1972.234972677596,0.0
1972.24043715847,0.04
1972.248633879781,0.0
1972.254098360656,0.52
1972.256830601093,0.0
1972.267759562842,0.0
1972.275956284153,0.6
1972.281420765027,1.45
1972.284153005465,2.0
1972.286885245902,0.53
1972.289617486339,1.08
1972.29781420765,0.04
1972.300546448088,0.43
1972.303278688525,0.8300000000000001
1972.306010928962,0.0
1972.327868852459,0.0
1972.330601092896,0.0
1972.346994535519,0.2
1972.349726775956,0.85
1972.363387978142,0.84
1972.409836065574,0.27
1972.415300546448,0.0
1972.494535519126,0.0
1972.497267759563,0.04
1972.5,1.41
1972.502732240437,0.01
1972.505464480874,0.09
1972.516393442623,0.0
1972.535519125683,0.48
1972.53825136612,0.97
1972.560109289617,0.1
1972.568306010929,1.08
1972.571038251366,1.03
1972.573770491803,0.01
1972.581967213115,0.0
1972.587431693989,0.47
1972.595628415301,0.02
1972.598360655738,0.17
1972.612021857924,0.38
1972.617486338798,0.0
1972.631147540984,0.21
1972.639344262295,0.87
1972.650273224044,0.0
1972.66393442623,0.0
1972.666666666667,0.0
1972.745901639344,0.0
1972.748633879781,0.0
1972.770491803279,0.0
1972.775956284153,0.45
1972.77868852459,0.06
1972.789617486339,0.27
1972.795081967213,0.06
1972.806010928962,0.1
1972.808743169399,0.1
1972.819672131148,0.31
1972.827868852459,0.08
1972.830601092896,1.05
1972.833333333333,0.0
1972.83606557377,0.51
1972.849726775956,0.5600000000000001
1972.857923497268,0.12
1972.866120218579,0.98
1972.874316939891,0.0
1972.904371584699,0.02
1972.907103825137,0.5
1972.909836065574,0.02
1972.912568306011,0.05
1972.915300546448,0.0
1972.920765027322,0.05
1972.92349726776,0.25
1972.926229508197,0.03
1972.928961748634,0.77
1972.931693989071,0.22
1972.934426229508,1.75
1972.937158469945,0.09
1972.939890710383,0.02
1972.94262295082,0.19
1972.945355191257,0.53
1972.953551912568,0.24
1972.964480874317,0.35
1972.978142076503,0.11
1972.983606557377,0.07000000000000001
1972.994535519126,0.55
1973.0,0.0
1973.005479452055,0.65
1973.046575342466,0.0
1973.049315068493,0.25
1973.054794520548,0.61
1973.057534246575,0.05
1973.068493150685,0.54
1973.07397260274,0.05
1973.084931506849,0.42
1973.087671232877,0.1
1973.090410958904,0.02
1973.098630136986,0.05
1973.101369863014,0.21
1973.104109589041,0.14
1973.109589041096,0.0
1973.13698630137,0.0
1973.161643835616,0.0
1973.164383561644,0.29
1973.167123287671,0.03
1973.169863013699,0.32
1973.172602739726,0.03
1973.175342465753,0.09
1973.178082191781,0.92
1973.183561643836,0.05
1973.186301369863,0.79
1973.18904109589,0.58
1973.197260273973,0.5600000000000001
1973.202739726027,0.8200000000000001
1973.205479452055,0.37
1973.213698630137,0.25
1973.224657534246,0.1
1973.227397260274,0.77
1973.230136986301,0.22
1973.238356164384,0.36
1973.243835616438,0.2
1973.246575342466,0.16
1973.252054794521,0.72
1973.254794520548,0.08
1973.26301369863,0.71
1973.265753424658,0.04
1973.268493150685,0.25
1973.282191780822,0.06
1973.287671232877,0.22
1973.290410958904,0.44
1973.293150684932,0.54
1973.295890410959,0.6900000000000001
1973.306849315069,2.6
1973.309589041096,0.05
1973.312328767123,0.35
1973.315068493151,0.07000000000000001
1973.317808219178,0.02
1973.32602739726,0.17
1973.328767123288,0.26
1973.331506849315,0.22
1973.345205479452,0.08
1973.347945205479,0.06
1973.353424657534,1.02
1973.369863013699,0.14
1973.386301369863,0.79
